id,user_id,amount,transaction_type,origin_balance_before,origin_balance_after,location_country,is_fraud_ground_truth,occurred_at
T0019573,C100002072,64.79,PAYMENT,502.21,437.42,DE,False,2024-07-01 12:00:00
T0007814,C100000843,103.83,CASH_OUT,645.64,541.81,FR,False,2024-07-01 12:00:00
T0018076,C100001916,181.52,TRANSFER,181.52,0.0,GB,False,2024-07-01 12:00:00
T0025284,C100002669,1273.53,PAYMENT,1766.14,492.61,NG,False,2024-07-01 12:00:00
T0003617,C100000388,136.34,PAYMENT,1440.22,1303.88,DE,False,2024-07-01 12:00:00
T0004659,C100000503,80.88,PAYMENT,228.45,147.57,DE,False,2024-07-01 12:00:00
T0004401,C100000473,474.48,CASH_OUT,5299.48,4825.0,AU,False,2024-07-01 12:00:00
T0005585,C100000597,1543.79,CASH_OUT,7171.33,5627.54,BR,False,2024-07-01 12:00:00
T0027390,C100002897,14.21,CASH_OUT,14.21,0.0,CA,False,2024-07-01 12:00:00
T0027832,C100002941,43.88,CASH_OUT,298.51,254.63,IN,False,2024-07-01 12:00:00
T0008377,C100000898,558.52,PAYMENT,14921.86,14363.34,FR,False,2024-07-01 12:00:00
T0011978,C100001279,301.8,CASH_IN,5270.45,5572.25,AU,False,2024-07-01 13:00:00
T0022170,C100002347,28.16,PAYMENT,478.26,450.1,GB,False,2024-07-01 13:00:00
T0022684,C100002402,99.17,CASH_OUT,0.0,0.0,NG,False,2024-07-01 13:00:00
T0019652,C100002083,263.68,CASH_OUT,941.63,677.95,IN,False,2024-07-01 13:00:00
T0019493,C100002064,362.24,PAYMENT,2157.06,1794.82,BR,False,2024-07-01 13:00:00
T0013095,C100001397,889.24,CASH_OUT,20693.16,19803.92,DE,False,2024-07-01 13:00:00
T0024480,C100002584,384.69,CASH_IN,12956.67,13341.36,IN,False,2024-07-01 13:00:00
T0018017,C100001910,65.14,PAYMENT,65.14,0.0,CA,False,2024-07-01 13:00:00
T0003368,C100000359,248.43,TRANSFER,376.48,128.05,BR,False,2024-07-01 13:00:00
T0010489,C100001120,135.8,CASH_IN,333.37,469.17,SG,False,2024-07-01 13:00:00
T0000760,C100000079,147.95,PAYMENT,321.51,173.56,IN,False,2024-07-01 13:00:00
T0009689,C100001035,81.43,CASH_IN,692.4,773.83,US,False,2024-07-01 13:00:00
T0004177,C100000447,506.36,CASH_OUT,2797.7,2291.34,BR,False,2024-07-01 13:00:00
T0015253,C100001631,457.55,PAYMENT,1302.43,844.88,DE,False,2024-07-01 13:00:00
T0017989,C100001908,86.85,PAYMENT,222.87,136.02,SG,False,2024-07-01 13:00:00
T0013497,C100001438,96.24,CASH_OUT,2248.66,2152.42,FR,False,2024-07-01 13:00:00
T0027582,C100002914,953.11,PAYMENT,0.0,0.0,BR,False,2024-07-01 13:00:00
T0005054,C100000543,44.3,TRANSFER,0.0,0.0,SG,False,2024-07-01 13:00:00
T0020386,C100002160,933.22,CASH_OUT,1817.82,884.6,FR,False,2024-07-01 13:00:00
T0016523,C100001759,273.86,CASH_OUT,3399.43,3125.57,NG,False,2024-07-01 13:00:00
T0016364,C100001745,35.99,TRANSFER,1272.08,1236.09,FR,False,2024-07-01 13:00:00
T0027291,C100002886,130.55,CASH_OUT,2445.53,2314.98,CA,False,2024-07-01 13:00:00
T0000641,C100000067,685.75,CASH_OUT,0.0,0.0,SG,False,2024-07-01 13:00:00
T0022590,C100002392,717.83,PAYMENT,8167.43,7449.6,AU,False,2024-07-01 13:00:00
T0022975,C100002429,697.02,TRANSFER,8805.89,8108.87,AU,False,2024-07-01 13:00:00
T0013382,C100001428,228.85,PAYMENT,380.47,151.62,SG,False,2024-07-01 13:00:00
T0008342,C100000894,491.63,PAYMENT,0.0,0.0,NG,False,2024-07-01 13:00:00
T0004303,C100000461,166.46,CASH_OUT,2373.38,2206.92,CA,False,2024-07-01 13:00:00
T0000709,C100000073,17.49,TRANSFER,341.68,324.19,SG,False,2024-07-01 13:00:00
T0009675,C100001034,75.6,PAYMENT,829.32,753.72,SG,False,2024-07-01 13:00:00
T0002162,C100000223,8360.6,CASH_OUT,29469.84,21109.24,SG,False,2024-07-01 13:00:00
T0007714,C100000832,350.75,CASH_OUT,2383.48,2032.73,AU,False,2024-07-01 13:00:00
T0007601,C100000821,60.16,PAYMENT,443.4,383.24,US,False,2024-07-01 13:00:00
T0024832,C100002623,117.14,DEBIT,1371.17,1254.03,AU,False,2024-07-01 13:00:00
T0015384,C100001644,17.1,TRANSFER,169.79,152.69,US,False,2024-07-01 13:00:00
T0000726,C100000075,447.99,CASH_IN,2059.75,2507.74,SG,False,2024-07-01 13:00:00
T0010946,C100001168,409.27,CASH_IN,2671.35,3080.62,BR,False,2024-07-01 13:00:00
T0009583,C100001024,555.01,PAYMENT,4447.93,3892.92,IN,False,2024-07-01 13:00:00
T0019514,C100002066,67.5,PAYMENT,1018.58,951.08,BR,False,2024-07-01 13:00:00
T0000544,C100000057,152.37,PAYMENT,331.59,179.22,GB,False,2024-07-01 13:00:00
T0024956,C100002634,57.48,PAYMENT,570.2,512.72,SG,False,2024-07-01 13:00:00
T0002238,C100000234,93.5,PAYMENT,1169.37,1075.87,BR,False,2024-07-01 13:00:00
T0003084,C100000326,642.51,CASH_IN,457.75,1100.26,GB,False,2024-07-01 13:00:00
T0021281,C100002255,33.61,PAYMENT,33.61,0.0,FR,False,2024-07-01 13:00:00
T0025049,C100002645,123.69,PAYMENT,437.54,313.85,US,False,2024-07-01 13:00:00
T0018080,C100001917,289.48,PAYMENT,1085.0,795.52,DE,False,2024-07-01 14:00:00
T0003595,C100000385,534.45,TRANSFER,2816.53,2282.08,DE,False,2024-07-01 14:00:00
T0011086,C100001183,895.62,CASH_OUT,0.0,0.0,AU,False,2024-07-01 14:00:00
T0026449,C100002797,31.57,CASH_OUT,201.95,170.38,NG,False,2024-07-01 14:00:00
T0010577,C100001128,369.19,CASH_OUT,6624.93,6255.74,BR,False,2024-07-01 14:00:00
T0009096,C100000972,4098.1,TRANSFER,13957.93,9859.83,GB,False,2024-07-01 14:00:00
T0018985,C100002008,127.76,CASH_OUT,1260.04,1132.28,SG,False,2024-07-01 14:00:00
T0025016,C100002641,587.48,CASH_OUT,6576.32,5988.84,DE,False,2024-07-01 14:00:00
T0009140,C100000976,37.56,CASH_OUT,309.21,271.65,NG,False,2024-07-01 14:00:00
T0008026,C100000866,172.21,PAYMENT,2524.71,2352.5,BR,False,2024-07-01 14:00:00
T0009163,C100000978,2507.29,CASH_OUT,37771.29,35264.0,BR,False,2024-07-01 14:00:00
T0019469,C100002061,424.25,PAYMENT,4196.44,3772.19,NG,False,2024-07-01 14:00:00
T0004461,C100000480,239.89,CASH_OUT,1318.4,1078.51,SG,False,2024-07-01 14:00:00
T0005677,C100000606,87.9,CASH_OUT,409.5,321.6,FR,False,2024-07-01 14:00:00
T0000069,C100000006,62.26,CASH_OUT,265.25,202.99,BR,False,2024-07-01 14:00:00
T0012278,C100001315,72.82,CASH_OUT,1167.56,1094.74,DE,False,2024-07-01 14:00:00
T0000741,C100000077,1354.23,CASH_OUT,1732.52,378.29,AU,False,2024-07-01 14:00:00
T0007733,C100000834,483.96,CASH_IN,0.0,483.96,GB,False,2024-07-01 14:00:00
T0004917,C100000528,66.15,CASH_IN,261.19,327.34,GB,False,2024-07-01 14:00:00
T0018348,C100001943,824.72,PAYMENT,0.0,0.0,AU,False,2024-07-01 14:00:00
T0025748,C100002720,384.09,PAYMENT,1641.03,1256.94,CA,False,2024-07-01 14:00:00
T0011599,C100001240,37.75,CASH_OUT,1398.27,1360.52,IN,False,2024-07-01 14:00:00
T0024380,C100002575,523.56,PAYMENT,0.0,0.0,BR,False,2024-07-01 14:00:00
T0011148,C100001191,189.16,TRANSFER,3323.14,3133.98,FR,False,2024-07-01 14:00:00
T0016793,C100001786,136.23,CASH_OUT,804.89,668.66,BR,False,2024-07-01 14:00:00
T0007474,C100000807,28.17,PAYMENT,98.79,70.62,GB,False,2024-07-01 14:00:00
T0009277,C100000991,123.31,CASH_OUT,123.31,0.0,SG,False,2024-07-01 14:00:00
T0025236,C100002665,938.85,CASH_IN,1864.25,2803.1,IN,False,2024-07-01 14:00:00
T0024872,C100002627,1017.85,CASH_IN,8142.17,9160.02,US,False,2024-07-01 14:00:00
T0019702,C100002088,1225.69,CASH_OUT,2713.61,1487.92,GB,False,2024-07-01 14:00:00
T0024470,C100002583,148.37,CASH_OUT,0.0,0.0,US,False,2024-07-01 14:00:00
T0006225,C100000669,47.78,CASH_OUT,530.76,482.98,DE,False,2024-07-01 14:00:00
T0004778,C100000514,433.83,CASH_OUT,0.0,0.0,DE,False,2024-07-01 14:00:00
T0017472,C100001852,21.93,TRANSFER,166.62,144.69,GB,False,2024-07-01 14:00:00
T0003094,C100000327,91.88,PAYMENT,1299.35,1207.47,DE,False,2024-07-01 14:00:00
T0026526,C100002805,56.37,PAYMENT,344.59,288.22,FR,False,2024-07-01 14:00:00
T0008506,C100000912,47.98,PAYMENT,228.01,180.03,GB,False,2024-07-01 14:00:00
T0004649,C100000502,148.45,CASH_IN,1471.04,1619.49,FR,False,2024-07-01 14:00:00
T0021005,C100002225,260.46,CASH_IN,910.79,1171.25,IN,False,2024-07-01 14:00:00
T0026184,C100002770,208.97,CASH_OUT,0.0,0.0,FR,False,2024-07-01 15:00:00
T0000965,C100000101,2059.82,CASH_IN,1463.65,3523.47,GB,False,2024-07-01 15:00:00
T0026347,C100002787,120.77,PAYMENT,1311.83,1191.06,NG,False,2024-07-01 15:00:00
T0003152,C100000334,434.77,PAYMENT,2416.43,1981.66,US,False,2024-07-01 15:00:00
T0005380,C100000577,1045.81,CASH_IN,3089.63,4135.44,AU,False,2024-07-01 15:00:00
T0008234,C100000885,1837.75,CASH_IN,15608.66,17446.41,IN,False,2024-07-01 15:00:00
T0020135,C100002132,568.73,CASH_OUT,3550.72,2981.99,IN,False,2024-07-01 15:00:00
T0027923,C100002953,345.83,CASH_OUT,0.0,0.0,NG,False,2024-07-01 15:00:00
T0004402,C100000473,285.13,PAYMENT,4825.0,4539.87,AU,False,2024-07-01 15:00:00
T0012336,C100001321,244.99,CASH_IN,982.16,1227.15,IN,False,2024-07-01 15:00:00
T0020662,C100002188,62.28,CASH_OUT,495.02,432.74,AU,False,2024-07-01 15:00:00
T0020086,C100002127,136.86,CASH_IN,228.81,365.67,BR,False,2024-07-01 15:00:00
T0008432,C100000904,430.2,PAYMENT,2017.85,1587.65,FR,False,2024-07-01 15:00:00
T0024904,C100002630,131.88,CASH_OUT,241.13,109.25,IN,False,2024-07-01 15:00:00
T0001450,C100000152,341.28,PAYMENT,7585.57,7244.29,GB,False,2024-07-01 15:00:00
T0002139,C100000221,125.55,CASH_IN,158.07,283.62,DE,False,2024-07-01 15:00:00
T0019418,C100002054,176.49,CASH_OUT,2334.33,2157.84,US,False,2024-07-01 15:00:00
T0021213,C100002246,78.26,CASH_OUT,541.73,463.47,BR,False,2024-07-01 15:00:00
T0009216,C100000985,354.0,CASH_OUT,2184.66,1830.66,FR,False,2024-07-01 15:00:00
T0022940,C100002427,218.23,PAYMENT,1330.01,1111.78,GB,False,2024-07-01 15:00:00
T0013806,C100001472,634.88,CASH_IN,2106.03,2740.91,IN,False,2024-07-01 15:00:00
T0006985,C100000752,420.62,PAYMENT,1186.62,766.0,CA,False,2024-07-01 15:00:00
T0026527,C100002805,13.78,PAYMENT,288.22,274.44,GB,False,2024-07-01 15:00:00
T0005122,C100000550,859.9,CASH_OUT,12275.41,11415.51,DE,False,2024-07-01 15:00:00
T0020470,C100002168,536.46,PAYMENT,0.0,0.0,FR,False,2024-07-01 15:00:00
T0008958,C100000958,114.59,CASH_IN,461.02,575.61,US,False,2024-07-01 15:00:00
T0027519,C100002908,343.28,PAYMENT,1355.14,1011.86,SG,False,2024-07-01 15:00:00
T0022755,C100002409,293.48,PAYMENT,3144.33,2850.85,SG,False,2024-07-01 15:00:00
T0021479,C100002275,367.46,PAYMENT,1178.72,811.26,DE,False,2024-07-01 15:00:00
T0001075,C100000112,63.85,CASH_OUT,266.46,202.61,US,False,2024-07-01 15:00:00
T0001034,C100000108,119.04,CASH_IN,0.0,119.04,CA,False,2024-07-01 15:00:00
T0007175,C100000774,222.26,CASH_OUT,222.26,0.0,IN,False,2024-07-01 15:00:00
T0019897,C100002108,277.04,CASH_IN,367.48,644.52,FR,False,2024-07-01 15:00:00
T0005529,C100000590,22.04,CASH_IN,573.62,595.66,GB,False,2024-07-01 15:00:00
T0023864,C100002520,165.11,PAYMENT,0.0,0.0,IN,False,2024-07-01 15:00:00
T0011384,C100001217,156.96,CASH_OUT,1129.43,972.47,FR,False,2024-07-01 15:00:00
T0011894,C100001270,799.42,CASH_OUT,19155.99,18356.57,SG,False,2024-07-01 15:00:00
T0016983,C100001804,1034.16,CASH_OUT,8960.6,7926.44,NG,False,2024-07-01 15:00:00
T0009474,C100001011,620.88,CASH_OUT,4951.3,4330.42,AU,False,2024-07-01 15:00:00
T0016541,C100001762,70.04,TRANSFER,70.04,0.0,US,False,2024-07-01 15:00:00
T0024206,C100002557,66.51,TRANSFER,0.0,0.0,DE,False,2024-07-01 15:00:00
T0010405,C100001111,69.57,CASH_IN,998.17,1067.74,IN,False,2024-07-01 15:00:00
T0015696,C100001678,825.8,PAYMENT,825.8,0.0,NG,False,2024-07-01 15:00:00
T0021676,C100002295,312.64,CASH_OUT,1259.77,947.13,SG,False,2024-07-01 15:00:00
T0015747,C100001683,13.14,PAYMENT,129.0,115.86,US,False,2024-07-01 15:00:00
T0019161,C100002026,88.78,CASH_OUT,88.78,0.0,DE,False,2024-07-01 16:00:00
T0008915,C100000954,313.49,CASH_OUT,1303.77,990.28,BR,False,2024-07-01 16:00:00
T0009648,C100001031,28.61,CASH_IN,1638.55,1667.16,BR,False,2024-07-01 16:00:00
T0000803,C100000084,593.29,CASH_OUT,2865.59,2272.3,FR,False,2024-07-01 16:00:00
T0015900,C100001701,420.14,CASH_IN,1039.5,1459.64,AU,False,2024-07-01 16:00:00
T0016573,C100001766,287.82,CASH_OUT,2207.21,1919.39,BR,False,2024-07-01 16:00:00
T0007679,C100000829,451.76,PAYMENT,3687.24,3235.48,GB,False,2024-07-01 16:00:00
T0015463,C100001653,702.43,CASH_IN,451.67,1154.1,DE,False,2024-07-01 16:00:00
T0004403,C100000473,250.74,PAYMENT,4539.87,4289.13,AU,False,2024-07-01 16:00:00
T0024207,C100002557,273.5,CASH_OUT,0.0,0.0,DE,False,2024-07-01 16:00:00
T0003601,C100000386,253.03,PAYMENT,2854.27,2601.24,SG,False,2024-07-01 16:00:00
T0003212,C100000340,355.2,CASH_IN,1497.45,1852.65,BR,False,2024-07-01 16:00:00
T0026847,C100002836,269.32,PAYMENT,2035.58,1766.26,AU,False,2024-07-01 16:00:00
T0005123,C100000550,945.9,PAYMENT,11415.51,10469.61,IN,False,2024-07-01 16:00:00
T0001133,C100000118,67.62,CASH_OUT,725.59,657.97,US,False,2024-07-01 16:00:00
T0019803,C100002098,830.69,TRANSFER,0.0,0.0,CA,False,2024-07-01 16:00:00
T0017842,C100001892,136.28,CASH_OUT,840.76,704.48,US,False,2024-07-01 16:00:00
T0012901,C100001379,636.28,TRANSFER,1216.8,580.52,CA,False,2024-07-01 16:00:00
T0000204,C100000021,30.1,CASH_OUT,280.73,250.63,SG,False,2024-07-01 16:00:00
T0007602,C100000821,542.6,CASH_IN,383.24,925.84,US,False,2024-07-01 16:00:00
T0015145,C100001619,48.12,PAYMENT,567.57,519.45,AU,False,2024-07-01 16:00:00
T0014043,C100001500,443.33,CASH_IN,1017.34,1460.67,NG,False,2024-07-01 16:00:00
T0018546,C100001961,89.22,TRANSFER,607.67,518.45,BR,False,2024-07-01 16:00:00
T0021867,C100002315,261.13,DEBIT,386.15,125.02,BR,False,2024-07-01 16:00:00
T0006029,C100000645,1171.01,CASH_OUT,3127.7,1956.69,BR,False,2024-07-01 16:00:00
T0014502,C100001550,1684.9,PAYMENT,1684.9,0.0,BR,False,2024-07-01 16:00:00
T0011034,C100001177,312.78,CASH_OUT,583.84,271.06,SG,False,2024-07-01 16:00:00
T0018530,C100001960,160.59,CASH_IN,534.02,694.61,FR,False,2024-07-01 16:00:00
T0004660,C100000503,95.93,CASH_OUT,147.57,51.64,AU,False,2024-07-01 16:00:00
T0014776,C100001578,165.97,CASH_OUT,1458.16,1292.19,DE,False,2024-07-01 16:00:00
T0026593,C100002810,355.81,CASH_OUT,1306.41,950.6,NG,False,2024-07-01 16:00:00
T0009863,C100001056,43.37,CASH_IN,533.84,577.21,AU,False,2024-07-01 16:00:00
T0008801,C100000942,361.8,DEBIT,2934.61,2572.81,CA,False,2024-07-01 16:00:00
T0015403,C100001646,252.92,DEBIT,5916.61,5663.69,SG,False,2024-07-01 16:00:00
T0020387,C100002160,131.2,TRANSFER,884.6,753.4,FR,False,2024-07-01 16:00:00
T0025223,C100002663,123.94,PAYMENT,961.3,837.36,IN,False,2024-07-01 16:00:00
T0002200,C100000228,415.1,CASH_IN,3889.01,4304.11,SG,False,2024-07-01 16:00:00
T0002297,C100000239,983.74,PAYMENT,0.0,0.0,US,False,2024-07-01 16:00:00
T0013546,C100001442,20.08,CASH_OUT,128.98,108.9,NG,False,2024-07-01 16:00:00
T0006252,C100000671,250.69,TRANSFER,1455.36,1204.67,GB,False,2024-07-01 16:00:00
T0016370,C100001746,60.44,PAYMENT,478.89,418.45,SG,False,2024-07-01 16:00:00
T0013172,C100001404,324.33,CASH_IN,0.0,324.33,DE,False,2024-07-01 16:00:00
T0000527,C100000055,280.2,CASH_OUT,878.69,598.49,IN,False,2024-07-01 17:00:00
T0027058,C100002859,113.48,PAYMENT,553.54,440.06,NG,False,2024-07-01 17:00:00
T0011337,C100001212,51.6,CASH_OUT,187.89,136.29,IN,False,2024-07-01 17:00:00
T0007403,C100000800,232.52,CASH_OUT,290.67,58.15,CA,False,2024-07-01 17:00:00
T0009071,C100000970,150.81,CASH_OUT,1292.09,1141.28,IN,False,2024-07-01 17:00:00
T0004695,C100000507,1771.12,CASH_IN,12628.62,14399.74,AU,False,2024-07-01 17:00:00
T0013477,C100001436,285.05,PAYMENT,2733.72,2448.67,NG,False,2024-07-01 17:00:00
T0015474,C100001654,632.61,TRANSFER,3506.5,2873.89,GB,False,2024-07-01 17:00:00
T0000793,C100000083,128.67,CASH_IN,616.86,745.53,US,False,2024-07-01 17:00:00
T0022293,C100002362,570.79,CASH_IN,8670.19,9240.98,BR,False,2024-07-01 17:00:00
T0006992,C100000753,42.13,PAYMENT,504.86,462.73,DE,False,2024-07-01 17:00:00
T0008414,C100000902,165.43,CASH_IN,1184.69,1350.12,BR,False,2024-07-01 17:00:00
T0020203,C100002140,79.4,CASH_IN,903.45,982.85,BR,False,2024-07-01 17:00:00
T0018799,C100001989,139.55,CASH_OUT,1010.59,871.04,AU,False,2024-07-01 17:00:00
T0010134,C100001084,560.26,CASH_IN,1624.5,2184.76,BR,False,2024-07-01 17:00:00
T0007374,C100000797,117.26,CASH_OUT,1016.47,899.21,US,False,2024-07-01 17:00:00
T0000289,C100000030,104.0,PAYMENT,619.99,515.99,IN,False,2024-07-01 17:00:00
T0006755,C100000727,195.81,PAYMENT,846.13,650.32,BR,False,2024-07-01 17:00:00
T0001281,C100000135,5688.78,CASH_OUT,5688.78,0.0,US,False,2024-07-01 17:00:00
T0015922,C100001704,72.46,CASH_OUT,925.12,852.66,GB,False,2024-07-01 17:00:00
T0007720,C100000833,594.23,CASH_OUT,7291.97,6697.74,NG,False,2024-07-01 17:00:00
T0023320,C100002466,689.2,DEBIT,7993.99,7304.79,US,False,2024-07-01 17:00:00
T0002603,C100000271,436.19,CASH_IN,1361.68,1797.87,IN,False,2024-07-01 17:00:00
T0011385,C100001217,150.25,CASH_IN,972.47,1122.72,FR,False,2024-07-01 17:00:00
T0020453,C100002167,126.98,CASH_IN,507.07,634.05,GB,False,2024-07-01 17:00:00
T0001904,C100000198,553.83,TRANSFER,553.83,0.0,CA,False,2024-07-01 17:00:00
T0003153,C100000334,490.63,CASH_IN,1981.66,2472.29,US,False,2024-07-01 17:00:00
T0023380,C100002471,685.97,CASH_OUT,2702.39,2016.42,IN,False,2024-07-01 17:00:00
T0007996,C100000863,28.4,CASH_OUT,123.68,95.28,NG,False,2024-07-01 17:00:00
T0012652,C100001355,120.01,PAYMENT,2153.77,2033.76,AU,False,2024-07-01 17:00:00
T0008511,C100000913,137.7,PAYMENT,1524.09,1386.39,BR,False,2024-07-01 17:00:00
T0015970,C100001708,61.69,CASH_OUT,0.0,0.0,SG,False,2024-07-01 17:00:00
T0019725,C100002091,179.06,CASH_IN,890.34,1069.4,FR,False,2024-07-01 17:00:00
T0024436,C100002580,24.9,PAYMENT,467.43,442.53,BR,False,2024-07-01 18:00:00
T0015943,C100001706,140.36,PAYMENT,156.27,15.91,IN,False,2024-07-01 18:00:00
T0006548,C100000704,842.0,CASH_OUT,1668.31,826.31,CA,False,2024-07-01 18:00:00
T0017730,C100001880,134.55,PAYMENT,2480.73,2346.18,FR,False,2024-07-01 18:00:00
T0004674,C100000504,399.4,PAYMENT,3448.87,3049.47,US,False,2024-07-01 18:00:00
T0026107,C100002760,559.35,PAYMENT,11535.4,10976.05,GB,False,2024-07-01 18:00:00
T0007375,C100000797,78.55,CASH_IN,899.21,977.76,US,False,2024-07-01 18:00:00
T0008758,C100000937,216.27,CASH_OUT,569.03,352.76,IN,False,2024-07-01 18:00:00
T0014213,C100001517,66.76,CASH_IN,1086.89,1153.65,US,False,2024-07-01 18:00:00
T0015438,C100001650,939.3,TRANSFER,7670.1,6730.8,FR,False,2024-07-01 18:00:00
T0015155,C100001620,208.02,PAYMENT,0.0,0.0,NG,False,2024-07-01 18:00:00
T0027461,C100002902,27.44,CASH_OUT,0.0,0.0,US,False,2024-07-01 18:00:00
T0013232,C100001410,144.98,CASH_IN,119.68,264.66,GB,False,2024-07-01 18:00:00
T0025426,C100002685,296.22,PAYMENT,1380.1,1083.88,IN,False,2024-07-01 18:00:00
T0000761,C100000079,96.59,CASH_IN,173.56,270.15,IN,False,2024-07-01 18:00:00
T0012755,C100001365,1211.61,CASH_IN,17064.19,18275.8,AU,False,2024-07-01 18:00:00
T0025285,C100002669,592.5,CASH_IN,492.61,1085.11,NG,False,2024-07-01 18:00:00
T0006725,C100000723,187.93,CASH_OUT,0.0,0.0,CA,False,2024-07-01 18:00:00
T0016957,C100001801,86.84,PAYMENT,944.46,857.62,BR,False,2024-07-01 18:00:00
T0027250,C100002880,804.95,CASH_OUT,4182.0,3377.05,GB,False,2024-07-01 18:00:00
T0000669,C100000070,106.85,PAYMENT,201.03,94.18,IN,False,2024-07-01 18:00:00
T0026302,C100002782,245.34,CASH_IN,1412.15,1657.49,AU,False,2024-07-01 18:00:00
T0020823,C100002205,134.65,PAYMENT,282.99,148.34,IN,False,2024-07-01 18:00:00
T0002140,C100000221,197.9,CASH_IN,283.62,481.52,DE,False,2024-07-01 18:00:00
T0028008,C100002962,161.84,CASH_OUT,1640.16,1478.32,AU,False,2024-07-01 18:00:00
T0022229,C100002355,1014.93,PAYMENT,4617.73,3602.8,AU,False,2024-07-01 18:00:00
T0002051,C100000212,271.46,PAYMENT,0.0,0.0,IN,False,2024-07-01 18:00:00
T0017306,C100001837,158.02,CASH_OUT,1879.96,1721.94,US,False,2024-07-01 18:00:00
T0025936,C100002742,159.05,TRANSFER,191.7,32.65,AU,False,2024-07-01 19:00:00
T0019494,C100002064,1283.87,PAYMENT,1794.82,510.95,BR,False,2024-07-01 19:00:00
T0022748,C100002408,463.44,PAYMENT,2739.16,2275.72,BR,False,2024-07-01 19:00:00
T0019764,C100002095,651.45,CASH_IN,588.0,1239.45,GB,False,2024-07-01 19:00:00
T0015729,C100001681,74.74,TRANSFER,552.01,477.27,GB,False,2024-07-01 19:00:00
T0005401,C100000579,162.24,CASH_IN,260.41,422.65,US,False,2024-07-01 19:00:00
T0024622,C100002599,183.53,PAYMENT,1485.96,1302.43,SG,False,2024-07-01 19:00:00
T0001411,C100000147,234.26,CASH_IN,0.0,234.26,AU,False,2024-07-01 19:00:00
T0011386,C100001217,281.73,CASH_OUT,1122.72,840.99,FR,False,2024-07-01 19:00:00
T0022171,C100002347,87.06,PAYMENT,450.1,363.04,IN,False,2024-07-01 19:00:00
T0027179,C100002872,230.64,PAYMENT,1481.5,1250.86,SG,False,2024-07-01 19:00:00
T0019804,C100002098,558.14,PAYMENT,0.0,0.0,CA,False,2024-07-01 19:00:00
T0018267,C100001934,166.24,CASH_OUT,1947.41,1781.17,FR,False,2024-07-01 19:00:00
T0018868,C100001996,1076.27,CASH_IN,5143.09,6219.36,SG,False,2024-07-01 19:00:00
T0027545,C100002910,184.51,CASH_OUT,184.51,0.0,GB,False,2024-07-01 19:00:00
T0006472,C100000696,257.23,CASH_OUT,3857.84,3600.61,FR,False,2024-07-01 19:00:00
T0009649,C100001031,292.47,CASH_OUT,1667.16,1374.69,BR,False,2024-07-01 19:00:00
T0020300,C100002150,185.21,PAYMENT,1262.13,1076.92,GB,False,2024-07-01 19:00:00
T0020535,C100002175,381.7,CASH_IN,1614.77,1996.47,GB,False,2024-07-01 19:00:00
T0015809,C100001689,94.93,CASH_IN,1957.34,2052.27,SG,False,2024-07-01 19:00:00
T0019540,C100002068,136.16,CASH_OUT,1843.22,1707.06,US,False,2024-07-01 19:00:00
T0018986,C100002008,115.87,PAYMENT,1132.28,1016.41,SG,False,2024-07-01 19:00:00
T0019742,C100002092,29.81,CASH_OUT,106.03,76.22,US,False,2024-07-01 19:00:00
T0020891,C100002213,5492.04,PAYMENT,13692.95,8200.91,NG,False,2024-07-01 19:00:00
T0021226,C100002247,65.64,PAYMENT,272.1,206.46,CA,False,2024-07-01 19:00:00
T0008303,C100000891,162.09,CASH_IN,1945.29,2107.38,CA,False,2024-07-01 19:00:00
T0015205,C100001626,117.08,CASH_OUT,984.51,867.43,US,False,2024-07-01 19:00:00
T0017123,C100001819,1455.44,CASH_OUT,4192.52,2737.08,CA,False,2024-07-01 19:00:00
T0021974,C100002328,1375.46,TRANSFER,0.0,0.0,GB,False,2024-07-01 19:00:00
T0011946,C100001276,332.09,TRANSFER,1696.06,1363.97,SG,False,2024-07-01 19:00:00
T0018759,C100001983,14.35,PAYMENT,0.0,0.0,IN,False,2024-07-01 19:00:00
T0007603,C100000821,178.55,TRANSFER,925.84,747.29,US,False,2024-07-01 19:00:00
T0009178,C100000981,64.39,CASH_OUT,192.75,128.36,US,False,2024-07-01 19:00:00
T0009462,C100001010,383.78,CASH_OUT,0.0,0.0,FR,False,2024-07-01 19:00:00
T0010834,C100001155,194.41,PAYMENT,695.31,500.9,GB,False,2024-07-01 19:00:00
T0024114,C100002545,509.29,PAYMENT,1958.52,1449.23,AU,False,2024-07-01 19:00:00
T0009765,C100001044,305.92,CASH_IN,660.51,966.43,IN,False,2024-07-01 19:00:00
T0003881,C100000415,423.35,CASH_OUT,667.42,244.07,IN,False,2024-07-01 19:00:00
T0004733,C100000510,130.8,CASH_IN,266.36,397.16,CA,False,2024-07-01 19:00:00
T0008071,C100000871,1195.49,CASH_IN,5263.15,6458.64,GB,False,2024-07-01 20:00:00
T0020992,C100002224,584.38,CASH_OUT,1942.56,1358.18,BR,False,2024-07-01 20:00:00
T0006713,C100000722,289.76,CASH_IN,4726.77,5016.53,SG,False,2024-07-01 20:00:00
T0003978,C100000426,267.45,CASH_OUT,3706.09,3438.64,IN,False,2024-07-01 20:00:00
T0023675,C100002500,831.2,CASH_OUT,11735.73,10904.53,CA,False,2024-07-01 20:00:00
T0022414,C100002376,351.45,PAYMENT,1301.26,949.81,GB,False,2024-07-01 20:00:00
